metodo,imagen_id,nivel_brillo,estado_ojo,ear_ref,clase_ref,ear_mejorada,clase_predicha,resultado
GAMMA,a1035,B15,abierto,0.202128,abierto,0.210455,abierto,TN
GAMMA,a1035,B25,abierto,0.202128,abierto,0.209272,abierto,TN
GAMMA,a1035,B40,abierto,0.202128,abierto,0.205208,abierto,TN
GAMMA,a1057,B5,abierto,0.192477,abierto,0.203464,abierto,TN
GAMMA,a1057,B10,abierto,0.192477,abierto,0.206775,abierto,TN
GAMMA,a1057,B15,abierto,0.192477,abierto,0.19668,abierto,TN
GAMMA,a1057,B25,abierto,0.192477,abierto,0.193679,abierto,TN
GAMMA,a1057,B40,abierto,0.192477,abierto,0.202049,abierto,TN
GAMMA,a1058,B5,abierto,0.194015,abierto,0.216946,abierto,TN
GAMMA,a1058,B10,abierto,0.194015,abierto,0.21757,abierto,TN
GAMMA,a1058,B15,abierto,0.194015,abierto,0.202419,abierto,TN
GAMMA,a1058,B25,abierto,0.194015,abierto,0.198282,abierto,TN
GAMMA,a1058,B40,abierto,0.194015,abierto,0.203314,abierto,TN
GAMMA,a1098,B5,abierto,0.158763,abierto,0.159181,abierto,TN
GAMMA,a1098,B10,abierto,0.158763,abierto,0.157574,abierto,TN
GAMMA,a1098,B15,abierto,0.158763,abierto,0.155971,abierto,TN
GAMMA,a1098,B25,abierto,0.158763,abierto,0.168851,abierto,TN
GAMMA,a1098,B40,abierto,0.158763,abierto,0.156094,abierto,TN
GAMMA,a1099,B5,abierto,0.170909,abierto,0.173668,abierto,TN
GAMMA,a1099,B10,abierto,0.170909,abierto,0.179253,abierto,TN
GAMMA,a1099,B15,abierto,0.170909,abierto,0.17894,abierto,TN
GAMMA,a1099,B25,abierto,0.170909,abierto,0.17748,abierto,TN
GAMMA,a1099,B40,abierto,0.170909,abierto,0.165822,abierto,TN
GAMMA,a1112,B5,abierto,0.177751,abierto,0.190843,abierto,TN
GAMMA,a1112,B10,abierto,0.177751,abierto,0.191557,abierto,TN
GAMMA,a1112,B15,abierto,0.177751,abierto,0.190605,abierto,TN
GAMMA,a1112,B25,abierto,0.177751,abierto,0.193436,abierto,TN
GAMMA,a1112,B40,abierto,0.177751,abierto,0.191168,abierto,TN
GAMMA,a1132,B5,abierto,0.180875,abierto,0.211423,abierto,TN
GAMMA,a1132,B10,abierto,0.180875,abierto,0.209644,abierto,TN
GAMMA,a1132,B15,abierto,0.180875,abierto,0.198518,abierto,TN
GAMMA,a1132,B25,abierto,0.180875,abierto,0.206011,abierto,TN
GAMMA,a1132,B40,abierto,0.180875,abierto,0.203826,abierto,TN
GAMMA,a1147,B5,abierto,0.180783,abierto,0.204159,abierto,TN
GAMMA,a1147,B10,abierto,0.180783,abierto,0.20216,abierto,TN
GAMMA,a1147,B15,abierto,0.180783,abierto,0.193723,abierto,TN
GAMMA,a1147,B25,abierto,0.180783,abierto,0.187964,abierto,TN
GAMMA,a1147,B40,abierto,0.180783,abierto,0.19441,abierto,TN
GAMMA,a1204,B5,abierto,0.178114,abierto,0.178183,abierto,TN
GAMMA,a1204,B10,abierto,0.178114,abierto,0.188499,abierto,TN
GAMMA,a1204,B15,abierto,0.178114,abierto,0.188737,abierto,TN
GAMMA,a1204,B25,abierto,0.178114,abierto,0.184717,abierto,TN
GAMMA,a1204,B40,abierto,0.178114,abierto,0.181005,abierto,TN
GAMMA,a1207,B5,abierto,0.196503,abierto,0.20525,abierto,TN
GAMMA,a1207,B10,abierto,0.196503,abierto,0.197321,abierto,TN
GAMMA,a1207,B15,abierto,0.196503,abierto,0.190328,abierto,TN
GAMMA,a1207,B25,abierto,0.196503,abierto,0.191449,abierto,TN
GAMMA,a1207,B40,abierto,0.196503,abierto,0.196021,abierto,TN
GAMMA,a1215,B5,abierto,0.190266,abierto,0.214278,abierto,TN
GAMMA,a1215,B10,abierto,0.190266,abierto,0.203662,abierto,TN
GAMMA,a1215,B15,abierto,0.190266,abierto,0.205754,abierto,TN
GAMMA,a1215,B25,abierto,0.190266,abierto,0.203351,abierto,TN
GAMMA,a1215,B40,abierto,0.190266,abierto,0.20392,abierto,TN
GAMMA,a1222,B5,abierto,0.187731,abierto,0.191977,abierto,TN
GAMMA,a1222,B10,abierto,0.187731,abierto,0.195961,abierto,TN
GAMMA,a1222,B15,abierto,0.187731,abierto,0.197763,abierto,TN
GAMMA,a1222,B25,abierto,0.187731,abierto,0.199984,abierto,TN
GAMMA,a1222,B40,abierto,0.187731,abierto,0.195619,abierto,TN
GAMMA,a1231,B5,abierto,0.189049,abierto,0.194621,abierto,TN
GAMMA,a1231,B10,abierto,0.189049,abierto,0.189085,abierto,TN
GAMMA,a1231,B15,abierto,0.189049,abierto,0.184949,abierto,TN
GAMMA,a1231,B25,abierto,0.189049,abierto,0.190486,abierto,TN
GAMMA,a1231,B40,abierto,0.189049,abierto,0.182792,abierto,TN
GAMMA,a1241,B5,abierto,0.190162,abierto,0.183411,abierto,TN
GAMMA,a1241,B10,abierto,0.190162,abierto,0.19129,abierto,TN
GAMMA,a1241,B15,abierto,0.190162,abierto,0.184886,abierto,TN
GAMMA,a1241,B25,abierto,0.190162,abierto,0.195246,abierto,TN
GAMMA,a1241,B40,abierto,0.190162,abierto,0.193174,abierto,TN
GAMMA,b0045,B5,abierto,0.197132,abierto,0.21447,abierto,TN
GAMMA,b0045,B10,abierto,0.197132,abierto,0.214628,abierto,TN
GAMMA,b0045,B15,abierto,0.197132,abierto,0.209551,abierto,TN
GAMMA,b0045,B25,abierto,0.197132,abierto,0.21318,abierto,TN
GAMMA,b0045,B40,abierto,0.197132,abierto,0.213125,abierto,TN
GAMMA,b0049,B5,abierto,0.212264,abierto,0.221718,abierto,TN
GAMMA,b0049,B10,abierto,0.212264,abierto,0.215748,abierto,TN
GAMMA,b0049,B15,abierto,0.212264,abierto,0.218887,abierto,TN
GAMMA,b0049,B25,abierto,0.212264,abierto,0.215159,abierto,TN
GAMMA,b0049,B40,abierto,0.212264,abierto,0.216737,abierto,TN
GAMMA,b0113,B5,abierto,0.220511,abierto,0.240735,abierto,TN
GAMMA,b0113,B10,abierto,0.220511,abierto,0.24517,abierto,TN
GAMMA,b0113,B15,abierto,0.220511,abierto,0.237031,abierto,TN
GAMMA,b0113,B25,abierto,0.220511,abierto,0.234632,abierto,TN
GAMMA,b0113,B40,abierto,0.220511,abierto,0.224985,abierto,TN
GAMMA,b0155,B5,abierto,0.222549,abierto,0.260734,abierto,TN
GAMMA,b0155,B10,abierto,0.222549,abierto,0.244005,abierto,TN
GAMMA,b0155,B15,abierto,0.222549,abierto,0.23965,abierto,TN
GAMMA,b0155,B25,abierto,0.222549,abierto,0.233708,abierto,TN
GAMMA,b0155,B40,abierto,0.222549,abierto,0.227433,abierto,TN
GAMMA,b0256,B5,abierto,0.217771,abierto,0.238507,abierto,TN
GAMMA,b0256,B10,abierto,0.217771,abierto,0.238437,abierto,TN
GAMMA,b0256,B15,abierto,0.217771,abierto,0.224536,abierto,TN
GAMMA,b0256,B25,abierto,0.217771,abierto,0.225533,abierto,TN
GAMMA,b0256,B40,abierto,0.217771,abierto,0.222146,abierto,TN
GAMMA,b0283,B5,abierto,0.21094,abierto,0.210958,abierto,TN
GAMMA,b0283,B10,abierto,0.21094,abierto,0.219362,abierto,TN
GAMMA,b0283,B15,abierto,0.21094,abierto,0.222733,abierto,TN
GAMMA,b0283,B25,abierto,0.21094,abierto,0.222421,abierto,TN
GAMMA,b0283,B40,abierto,0.21094,abierto,0.223701,abierto,TN
GAMMA,b0299,B5,abierto,0.213285,abierto,,no_det,no_det
GAMMA,b0299,B10,abierto,0.213285,abierto,0.231703,abierto,TN
GAMMA,b0299,B15,abierto,0.213285,abierto,0.223755,abierto,TN
GAMMA,b0299,B25,abierto,0.213285,abierto,0.219943,abierto,TN
GAMMA,b0299,B40,abierto,0.213285,abierto,0.210689,abierto,TN
GAMMA,b0457,B5,abierto,0.174146,abierto,0.189148,abierto,TN
GAMMA,b0457,B10,abierto,0.174146,abierto,0.182497,abierto,TN
GAMMA,b0457,B15,abierto,0.174146,abierto,0.184438,abierto,TN
GAMMA,b0457,B25,abierto,0.174146,abierto,0.184534,abierto,TN
GAMMA,b0457,B40,abierto,0.174146,abierto,0.181186,abierto,TN
GAMMA,b0479,B5,abierto,0.204017,abierto,0.214255,abierto,TN
GAMMA,b0479,B10,abierto,0.204017,abierto,0.201683,abierto,TN
GAMMA,b0479,B15,abierto,0.204017,abierto,0.192921,abierto,TN
GAMMA,b0479,B25,abierto,0.204017,abierto,0.204002,abierto,TN
GAMMA,b0479,B40,abierto,0.204017,abierto,0.207632,abierto,TN
GAMMA,c0029,B5,abierto,0.30645,abierto,0.309271,abierto,TN
GAMMA,c0029,B10,abierto,0.30645,abierto,0.305322,abierto,TN
GAMMA,c0029,B15,abierto,0.30645,abierto,0.309264,abierto,TN
GAMMA,c0029,B25,abierto,0.30645,abierto,0.314089,abierto,TN
GAMMA,c0029,B40,abierto,0.30645,abierto,0.308477,abierto,TN
GAMMA,c0050,B5,abierto,0.301011,abierto,0.308562,abierto,TN
GAMMA,c0050,B10,abierto,0.301011,abierto,0.304846,abierto,TN
GAMMA,c0050,B15,abierto,0.301011,abierto,0.306557,abierto,TN
GAMMA,c0050,B25,abierto,0.301011,abierto,0.313263,abierto,TN
GAMMA,c0050,B40,abierto,0.301011,abierto,0.321026,abierto,TN
GAMMA,c0207,B5,abierto,0.250696,abierto,0.237643,abierto,TN
GAMMA,c0207,B10,abierto,0.250696,abierto,0.254718,abierto,TN
GAMMA,c0207,B15,abierto,0.250696,abierto,0.251324,abierto,TN
GAMMA,c0207,B25,abierto,0.250696,abierto,0.244288,abierto,TN
GAMMA,c0207,B40,abierto,0.250696,abierto,0.246553,abierto,TN
GAMMA,c0268,B5,abierto,0.269166,abierto,0.26256,abierto,TN
GAMMA,c0268,B10,abierto,0.269166,abierto,0.269436,abierto,TN
GAMMA,c0268,B15,abierto,0.269166,abierto,0.273703,abierto,TN
GAMMA,c0268,B25,abierto,0.269166,abierto,0.271203,abierto,TN
GAMMA,c0268,B40,abierto,0.269166,abierto,0.258764,abierto,TN
GAMMA,c0292,B5,abierto,0.33082,abierto,0.300791,abierto,TN
GAMMA,c0292,B10,abierto,0.33082,abierto,0.330771,abierto,TN
GAMMA,c0292,B15,abierto,0.33082,abierto,0.332645,abierto,TN
GAMMA,c0292,B25,abierto,0.33082,abierto,0.321773,abierto,TN
GAMMA,c0292,B40,abierto,0.33082,abierto,0.332718,abierto,TN
GAMMA,c0296,B5,abierto,0.334806,abierto,0.303447,abierto,TN
GAMMA,c0296,B10,abierto,0.334806,abierto,0.329703,abierto,TN
GAMMA,c0296,B15,abierto,0.334806,abierto,0.328854,abierto,TN
GAMMA,c0296,B25,abierto,0.334806,abierto,0.327172,abierto,TN
GAMMA,c0296,B40,abierto,0.334806,abierto,0.313705,abierto,TN
GAMMA,c0337,B5,abierto,0.325039,abierto,0.318935,abierto,TN
GAMMA,c0337,B10,abierto,0.325039,abierto,0.309746,abierto,TN
GAMMA,c0337,B15,abierto,0.325039,abierto,0.318495,abierto,TN
GAMMA,c0337,B25,abierto,0.325039,abierto,0.310737,abierto,TN
GAMMA,c0337,B40,abierto,0.325039,abierto,0.313687,abierto,TN
GAMMA,c0358,B5,abierto,0.314931,abierto,0.31819,abierto,TN
GAMMA,c0358,B10,abierto,0.314931,abierto,0.280869,abierto,TN
GAMMA,c0358,B15,abierto,0.314931,abierto,0.278671,abierto,TN
GAMMA,c0358,B25,abierto,0.314931,abierto,0.298763,abierto,TN
GAMMA,c0358,B40,abierto,0.314931,abierto,0.30733,abierto,TN
GAMMA,c0374,B5,abierto,0.304384,abierto,0.29369,abierto,TN
GAMMA,c0374,B10,abierto,0.304384,abierto,0.280167,abierto,TN
GAMMA,c0374,B15,abierto,0.304384,abierto,0.281378,abierto,TN
GAMMA,c0374,B25,abierto,0.304384,abierto,0.302461,abierto,TN
GAMMA,c0374,B40,abierto,0.304384,abierto,0.29772,abierto,TN
GAMMA,c0377,B5,abierto,0.294371,abierto,0.301751,abierto,TN
GAMMA,c0377,B10,abierto,0.294371,abierto,0.28957,abierto,TN
GAMMA,c0377,B15,abierto,0.294371,abierto,0.292612,abierto,TN
GAMMA,c0377,B25,abierto,0.294371,abierto,0.286236,abierto,TN
GAMMA,c0377,B40,abierto,0.294371,abierto,0.296694,abierto,TN
GAMMA,c0417,B5,abierto,0.29004,abierto,0.29719,abierto,TN
GAMMA,c0417,B10,abierto,0.29004,abierto,0.30116,abierto,TN
GAMMA,c0417,B15,abierto,0.29004,abierto,0.284178,abierto,TN
GAMMA,c0417,B25,abierto,0.29004,abierto,0.291615,abierto,TN
GAMMA,c0417,B40,abierto,0.29004,abierto,0.289088,abierto,TN
GAMMA,c0430,B5,abierto,0.29651,abierto,0.316451,abierto,TN
GAMMA,c0430,B10,abierto,0.29651,abierto,0.305323,abierto,TN
GAMMA,c0430,B15,abierto,0.29651,abierto,0.298226,abierto,TN
GAMMA,c0430,B25,abierto,0.29651,abierto,0.315514,abierto,TN
GAMMA,c0430,B40,abierto,0.29651,abierto,0.28916,abierto,TN
GAMMA,d0006,B5,abierto,0.215322,abierto,0.210064,abierto,TN
GAMMA,d0006,B10,abierto,0.215322,abierto,0.224689,abierto,TN
GAMMA,d0006,B15,abierto,0.215322,abierto,0.22232,abierto,TN
GAMMA,d0006,B25,abierto,0.215322,abierto,0.221314,abierto,TN
GAMMA,d0006,B40,abierto,0.215322,abierto,0.226014,abierto,TN
GAMMA,d0023,B5,abierto,0.220061,abierto,0.209156,abierto,TN
GAMMA,d0023,B10,abierto,0.220061,abierto,0.213678,abierto,TN
GAMMA,d0023,B15,abierto,0.220061,abierto,0.224045,abierto,TN
GAMMA,d0023,B25,abierto,0.220061,abierto,0.23164,abierto,TN
GAMMA,d0023,B40,abierto,0.220061,abierto,0.2281,abierto,TN
GAMMA,d0054,B5,abierto,0.208247,abierto,0.202658,abierto,TN
GAMMA,d0054,B10,abierto,0.208247,abierto,0.209226,abierto,TN
GAMMA,d0054,B15,abierto,0.208247,abierto,0.214501,abierto,TN
GAMMA,d0054,B25,abierto,0.208247,abierto,0.216132,abierto,TN
GAMMA,d0054,B40,abierto,0.208247,abierto,0.210276,abierto,TN
GAMMA,d0073,B5,abierto,0.204412,abierto,0.197724,abierto,TN
GAMMA,d0073,B10,abierto,0.204412,abierto,0.201307,abierto,TN
GAMMA,d0073,B15,abierto,0.204412,abierto,0.212785,abierto,TN
GAMMA,d0073,B25,abierto,0.204412,abierto,0.211682,abierto,TN
GAMMA,d0073,B40,abierto,0.204412,abierto,0.211905,abierto,TN
GAMMA,d0115,B5,abierto,0.179629,abierto,0.185865,abierto,TN
GAMMA,d0115,B10,abierto,0.179629,abierto,0.185778,abierto,TN
GAMMA,d0115,B15,abierto,0.179629,abierto,0.194635,abierto,TN
GAMMA,d0115,B25,abierto,0.179629,abierto,0.198433,abierto,TN
GAMMA,d0115,B40,abierto,0.179629,abierto,0.191964,abierto,TN
GAMMA,d0131,B5,abierto,0.207191,abierto,0.199638,abierto,TN
GAMMA,d0131,B10,abierto,0.207191,abierto,0.203191,abierto,TN
GAMMA,d0131,B15,abierto,0.207191,abierto,0.204417,abierto,TN
GAMMA,d0131,B25,abierto,0.207191,abierto,0.203668,abierto,TN
GAMMA,d0131,B40,abierto,0.207191,abierto,0.210131,abierto,TN
GAMMA,d0184,B5,abierto,0.207389,abierto,0.18566,abierto,TN
GAMMA,d0184,B10,abierto,0.207389,abierto,0.200653,abierto,TN
GAMMA,d0184,B15,abierto,0.207389,abierto,0.212745,abierto,TN
GAMMA,d0184,B25,abierto,0.207389,abierto,0.21332,abierto,TN
GAMMA,d0184,B40,abierto,0.207389,abierto,0.219568,abierto,TN
GAMMA,d0342,B5,abierto,0.21457,abierto,0.199542,abierto,TN
GAMMA,d0342,B10,abierto,0.21457,abierto,0.20676,abierto,TN
GAMMA,d0342,B15,abierto,0.21457,abierto,0.216214,abierto,TN
GAMMA,d0342,B25,abierto,0.21457,abierto,0.209697,abierto,TN
GAMMA,d0342,B40,abierto,0.21457,abierto,0.21256,abierto,TN
GAMMA,d0374,B5,abierto,0.201444,abierto,0.201015,abierto,TN
GAMMA,d0374,B10,abierto,0.201444,abierto,0.209728,abierto,TN
GAMMA,d0374,B15,abierto,0.201444,abierto,0.212502,abierto,TN
GAMMA,d0374,B25,abierto,0.201444,abierto,0.210713,abierto,TN
GAMMA,d0374,B40,abierto,0.201444,abierto,0.203138,abierto,TN
GAMMA,d0398,B5,abierto,0.222484,abierto,0.197869,abierto,TN
GAMMA,d0398,B10,abierto,0.222484,abierto,0.208381,abierto,TN
GAMMA,d0398,B15,abierto,0.222484,abierto,0.223599,abierto,TN
GAMMA,d0398,B25,abierto,0.222484,abierto,0.222698,abierto,TN
GAMMA,d0398,B40,abierto,0.222484,abierto,0.219901,abierto,TN
GAMMA,d0416,B5,abierto,0.218655,abierto,0.201525,abierto,TN
GAMMA,d0416,B10,abierto,0.218655,abierto,0.214506,abierto,TN
GAMMA,d0416,B15,abierto,0.218655,abierto,0.23083,abierto,TN
GAMMA,d0416,B25,abierto,0.218655,abierto,0.224806,abierto,TN
GAMMA,d0416,B40,abierto,0.218655,abierto,0.223309,abierto,TN
GAMMA,d0417,B5,abierto,0.212267,abierto,0.199504,abierto,TN
GAMMA,d0417,B10,abierto,0.212267,abierto,0.2185,abierto,TN
GAMMA,d0417,B15,abierto,0.212267,abierto,0.218206,abierto,TN
GAMMA,d0417,B25,abierto,0.212267,abierto,0.21124,abierto,TN
GAMMA,d0417,B40,abierto,0.212267,abierto,0.214812,abierto,TN
GAMMA,d0467,B5,abierto,0.209164,abierto,0.194707,abierto,TN
GAMMA,d0467,B10,abierto,0.209164,abierto,0.201721,abierto,TN
GAMMA,d0467,B15,abierto,0.209164,abierto,0.212995,abierto,TN
GAMMA,d0467,B25,abierto,0.209164,abierto,0.212468,abierto,TN
GAMMA,d0467,B40,abierto,0.209164,abierto,0.212743,abierto,TN
GAMMA,d0567,B5,abierto,0.216509,abierto,0.200374,abierto,TN
GAMMA,d0567,B10,abierto,0.216509,abierto,0.197279,abierto,TN
GAMMA,d0567,B15,abierto,0.216509,abierto,0.198568,abierto,TN
GAMMA,d0567,B25,abierto,0.216509,abierto,0.213892,abierto,TN
GAMMA,d0567,B40,abierto,0.216509,abierto,0.213106,abierto,TN
GAMMA,d0600,B5,abierto,0.233118,abierto,0.217888,abierto,TN
GAMMA,d0600,B10,abierto,0.233118,abierto,0.227261,abierto,TN
GAMMA,d0600,B15,abierto,0.233118,abierto,0.225525,abierto,TN
GAMMA,d0600,B25,abierto,0.233118,abierto,0.223943,abierto,TN
GAMMA,d0600,B40,abierto,0.233118,abierto,0.224863,abierto,TN
GAMMA,d0767,B5,abierto,0.204385,abierto,0.205398,abierto,TN
GAMMA,d0767,B10,abierto,0.204385,abierto,0.190911,abierto,TN
GAMMA,d0767,B15,abierto,0.204385,abierto,0.208803,abierto,TN
GAMMA,d0767,B25,abierto,0.204385,abierto,0.21055,abierto,TN
GAMMA,d0767,B40,abierto,0.204385,abierto,0.211209,abierto,TN
GAMMA,d0853,B5,abierto,0.209141,abierto,0.202858,abierto,TN
GAMMA,d0853,B10,abierto,0.209141,abierto,0.198601,abierto,TN
GAMMA,d0853,B15,abierto,0.209141,abierto,0.20603,abierto,TN
GAMMA,d0853,B25,abierto,0.209141,abierto,0.207155,abierto,TN
GAMMA,d0853,B40,abierto,0.209141,abierto,0.207963,abierto,TN
GAMMA,d0866,B5,abierto,0.225879,abierto,0.208942,abierto,TN
GAMMA,d0866,B10,abierto,0.225879,abierto,0.215266,abierto,TN
GAMMA,d0866,B15,abierto,0.225879,abierto,0.21069,abierto,TN
GAMMA,d0866,B25,abierto,0.225879,abierto,0.214136,abierto,TN
GAMMA,d0866,B40,abierto,0.225879,abierto,0.221599,abierto,TN
GAMMA,d0903,B5,abierto,0.204794,abierto,0.203131,abierto,TN
GAMMA,d0903,B10,abierto,0.204794,abierto,0.208221,abierto,TN
GAMMA,d0903,B15,abierto,0.204794,abierto,0.211193,abierto,TN
GAMMA,d0903,B25,abierto,0.204794,abierto,0.21445,abierto,TN
GAMMA,d0903,B40,abierto,0.204794,abierto,0.203269,abierto,TN
GAMMA,d0929,B5,abierto,0.182757,abierto,0.178322,abierto,TN
GAMMA,d0929,B10,abierto,0.182757,abierto,0.165623,abierto,TN
GAMMA,d0929,B15,abierto,0.182757,abierto,0.185953,abierto,TN
GAMMA,d0929,B25,abierto,0.182757,abierto,0.179629,abierto,TN
GAMMA,d0929,B40,abierto,0.182757,abierto,0.186737,abierto,TN
GAMMA,d0974,B5,abierto,0.208781,abierto,0.189482,abierto,TN
GAMMA,d0974,B10,abierto,0.208781,abierto,0.194208,abierto,TN
GAMMA,d0974,B15,abierto,0.208781,abierto,0.2012,abierto,TN
GAMMA,d0974,B25,abierto,0.208781,abierto,0.196804,abierto,TN
GAMMA,d0974,B40,abierto,0.208781,abierto,0.20678,abierto,TN
GAMMA,d1012,B5,abierto,0.205228,abierto,0.207901,abierto,TN
GAMMA,d1012,B10,abierto,0.205228,abierto,0.210116,abierto,TN
GAMMA,d1012,B15,abierto,0.205228,abierto,0.205953,abierto,TN
GAMMA,d1012,B25,abierto,0.205228,abierto,0.211098,abierto,TN
GAMMA,d1012,B40,abierto,0.205228,abierto,0.206285,abierto,TN
GAMMA,e0058,B5,abierto,0.304804,abierto,0.304304,abierto,TN
GAMMA,e0058,B10,abierto,0.304804,abierto,0.304532,abierto,TN
GAMMA,e0058,B15,abierto,0.304804,abierto,0.289199,abierto,TN
GAMMA,e0058,B25,abierto,0.304804,abierto,0.296429,abierto,TN
GAMMA,e0058,B40,abierto,0.304804,abierto,0.301975,abierto,TN
GAMMA,e0168,B5,abierto,0.302774,abierto,0.301936,abierto,TN
GAMMA,e0168,B10,abierto,0.302774,abierto,0.302017,abierto,TN
GAMMA,e0168,B15,abierto,0.302774,abierto,0.309281,abierto,TN
GAMMA,e0168,B25,abierto,0.302774,abierto,0.301488,abierto,TN
GAMMA,e0168,B40,abierto,0.302774,abierto,0.303752,abierto,TN
GAMMA,e0202,B5,abierto,0.309876,abierto,0.30743,abierto,TN
GAMMA,e0202,B10,abierto,0.309876,abierto,0.306124,abierto,TN
GAMMA,e0202,B15,abierto,0.309876,abierto,0.313386,abierto,TN
GAMMA,e0202,B25,abierto,0.309876,abierto,0.305415,abierto,TN
GAMMA,e0202,B40,abierto,0.309876,abierto,0.301607,abierto,TN
GAMMA,e0205,B5,abierto,0.33,abierto,0.308071,abierto,TN
GAMMA,e0205,B10,abierto,0.33,abierto,0.312571,abierto,TN
GAMMA,e0205,B15,abierto,0.33,abierto,0.320587,abierto,TN
GAMMA,e0205,B25,abierto,0.33,abierto,0.318578,abierto,TN
GAMMA,e0205,B40,abierto,0.33,abierto,0.329154,abierto,TN
GAMMA,e0278,B5,abierto,0.302913,abierto,0.295467,abierto,TN
GAMMA,e0278,B10,abierto,0.302913,abierto,0.289942,abierto,TN
GAMMA,e0278,B15,abierto,0.302913,abierto,0.284798,abierto,TN
GAMMA,e0278,B25,abierto,0.302913,abierto,0.296392,abierto,TN
GAMMA,e0278,B40,abierto,0.302913,abierto,0.299084,abierto,TN
GAMMA,e0281,B5,abierto,0.304354,abierto,0.304638,abierto,TN
GAMMA,e0281,B10,abierto,0.304354,abierto,0.31198,abierto,TN
GAMMA,e0281,B15,abierto,0.304354,abierto,0.325172,abierto,TN
GAMMA,e0281,B25,abierto,0.304354,abierto,0.321667,abierto,TN
GAMMA,e0281,B40,abierto,0.304354,abierto,0.311451,abierto,TN
GAMMA,e0287,B5,abierto,0.30329,abierto,0.291499,abierto,TN
GAMMA,e0287,B10,abierto,0.30329,abierto,0.304309,abierto,TN
GAMMA,e0287,B15,abierto,0.30329,abierto,0.310862,abierto,TN
GAMMA,e0287,B25,abierto,0.30329,abierto,0.304708,abierto,TN
GAMMA,e0287,B40,abierto,0.30329,abierto,0.302763,abierto,TN
GAMMA,e0300,B5,abierto,0.311715,abierto,0.298716,abierto,TN
GAMMA,e0300,B10,abierto,0.311715,abierto,0.296151,abierto,TN
GAMMA,e0300,B15,abierto,0.311715,abierto,0.317498,abierto,TN
GAMMA,e0300,B25,abierto,0.311715,abierto,0.315123,abierto,TN
GAMMA,e0300,B40,abierto,0.311715,abierto,0.321717,abierto,TN
GAMMA,e0322,B5,abierto,0.301221,abierto,0.27003,abierto,TN
GAMMA,e0322,B10,abierto,0.301221,abierto,0.282988,abierto,TN
GAMMA,e0322,B15,abierto,0.301221,abierto,0.291134,abierto,TN
GAMMA,e0322,B25,abierto,0.301221,abierto,0.28744,abierto,TN
GAMMA,e0322,B40,abierto,0.301221,abierto,0.286286,abierto,TN
GAMMA,e0374,B5,abierto,0.309423,abierto,0.270226,abierto,TN
GAMMA,e0374,B10,abierto,0.309423,abierto,0.294961,abierto,TN
GAMMA,e0374,B15,abierto,0.309423,abierto,0.295372,abierto,TN
GAMMA,e0374,B25,abierto,0.309423,abierto,0.305127,abierto,TN
GAMMA,e0374,B40,abierto,0.309423,abierto,0.314225,abierto,TN
GAMMA,e0553,B5,abierto,0.302765,abierto,0.306758,abierto,TN
GAMMA,e0553,B10,abierto,0.302765,abierto,0.314094,abierto,TN
GAMMA,e0553,B15,abierto,0.302765,abierto,0.301294,abierto,TN
GAMMA,e0553,B25,abierto,0.302765,abierto,0.314228,abierto,TN
GAMMA,e0553,B40,abierto,0.302765,abierto,0.317455,abierto,TN
GAMMA,e0647,B5,abierto,0.310426,abierto,0.289099,abierto,TN
GAMMA,e0647,B10,abierto,0.310426,abierto,0.304751,abierto,TN
GAMMA,e0647,B15,abierto,0.310426,abierto,0.298248,abierto,TN
GAMMA,e0647,B25,abierto,0.310426,abierto,0.297241,abierto,TN
GAMMA,e0647,B40,abierto,0.310426,abierto,0.287186,abierto,TN
GAMMA,e0680,B5,abierto,0.30741,abierto,0.306639,abierto,TN
GAMMA,e0680,B10,abierto,0.30741,abierto,0.307883,abierto,TN
GAMMA,e0680,B15,abierto,0.30741,abierto,0.30802,abierto,TN
GAMMA,e0680,B25,abierto,0.30741,abierto,0.301964,abierto,TN
GAMMA,e0680,B40,abierto,0.30741,abierto,0.300571,abierto,TN
GAMMA,e0737,B5,abierto,0.297349,abierto,0.272374,abierto,TN
GAMMA,e0737,B10,abierto,0.297349,abierto,0.276889,abierto,TN
GAMMA,e0737,B15,abierto,0.297349,abierto,0.267037,abierto,TN
GAMMA,e0737,B25,abierto,0.297349,abierto,0.277876,abierto,TN
GAMMA,e0737,B40,abierto,0.297349,abierto,0.289255,abierto,TN
GAMMA,e0758,B5,abierto,0.286294,abierto,0.297943,abierto,TN
GAMMA,e0758,B10,abierto,0.286294,abierto,0.286826,abierto,TN
GAMMA,e0758,B15,abierto,0.286294,abierto,0.281019,abierto,TN
GAMMA,e0758,B25,abierto,0.286294,abierto,0.283483,abierto,TN
GAMMA,e0758,B40,abierto,0.286294,abierto,0.297503,abierto,TN
GAMMA,e0831,B5,abierto,0.301837,abierto,0.289089,abierto,TN
GAMMA,e0831,B10,abierto,0.301837,abierto,0.290716,abierto,TN
GAMMA,e0831,B15,abierto,0.301837,abierto,0.296427,abierto,TN
GAMMA,e0831,B25,abierto,0.301837,abierto,0.302459,abierto,TN
GAMMA,e0831,B40,abierto,0.301837,abierto,0.307283,abierto,TN
GAMMA,e0861,B5,abierto,0.299382,abierto,0.278866,abierto,TN
GAMMA,e0861,B10,abierto,0.299382,abierto,0.279428,abierto,TN
GAMMA,e0861,B15,abierto,0.299382,abierto,0.291956,abierto,TN
GAMMA,e0861,B25,abierto,0.299382,abierto,0.295395,abierto,TN
